region,division,state,statecode,countycode,fipscode,county,year,county_ranked,mental_health_days,mental_distress_rate,inequality,median_inc,hs_grad,college,unempl,child_poverty,single_parent,severe_housing,food_index,mh_providers,pop_provider_ratio,pop,pct_below18,pct_black,pct_native_am,pct_asian,pct_pacific,pct_hispanic,pct_white,pct_female,pct_rural
West,Pacific,OR,41,55,41055,Sherman County,2016,1,4,0.116,5.532888404,53277,,0.521472393,0.075170843,0.234,0.331360947,0.170886076,6,,,1710,0.179532164,0.004093567,0.023391813,0.002339181,0.000584795,0.067836257,0.893567252,0.503508772,1
West,Pacific,OR,41,57,41057,Tillamook County,2016,1,4.1,0.119,3.744275184,41662,0.818189964,0.465861939,0.069938211,0.259,0.343905473,0.176118027,7.1,0.00205193,487.3461539,25342,0.190513772,0.003709257,0.015665693,0.010299108,0.002643832,0.103306764,0.846894484,0.496172362,0.696039604
West,Pacific,OR,41,59,41059,Umatilla County,2016,1,4.1,0.119,4.517204246,44780,0.720260314,0.527050085,0.079148888,0.252,0.425317345,0.162964346,7.3,0.001720879,581.0984849,76705,0.258457728,0.008082915,0.042630859,0.011303044,0.001981618,0.257414771,0.673033049,0.477178802,0.290661361
West,Pacific,OR,41,61,41061,Union County,2016,1,4.1,0.123,4.730312036,44841,0.796595331,0.580724587,0.074257004,0.22,0.240938166,0.172330097,5.8,0.00179051,558.5,25691,0.220232766,0.005254759,0.012144331,0.010937683,0.012767117,0.045035226,0.895410844,0.509088786,0.420964735
West,Pacific,OR,41,63,41063,Wallowa County,2016,1,3.9,0.113,4.70918937,39743,,0.611246944,0.101642392,0.261,0.373831776,0.177852349,6.7,0.001319648,757.7777778,6820,0.183431085,0.005131965,0.008504399,0.004692082,0.001319648,0.027565982,0.935190616,0.510557185,1
West,Pacific,OR,41,65,41065,Wasco County,2016,1,4.1,0.121,3.600593551,44010,0.606450512,0.552594423,0.066960352,0.234,0.306794055,0.164102564,6.4,0.002273173,439.9137931,25515,0.225044092,0.004703116,0.042053694,0.009994121,0.00728983,0.169900059,0.756692142,0.504213208,0.330662753
West,Pacific,OR,41,67,41067,Washington County,2016,1,3.3,0.1,4.187846069,66315,0.797485977,0.725371193,0.057231501,0.16,0.24211478,0.182004397,8.2,0.002312619,432.4101383,562998,0.243329461,0.018572002,0.011499153,0.098971932,0.005213162,0.162826511,0.678275944,0.507238036,0.055900398
West,Pacific,OR,41,69,41069,Wheeler County,2016,1,3.9,0.116,4.775300172,33387,,0.605381166,0.063945578,0.395,0.25,0.16,3.1,0.001454546,687.5,1375,0.156363636,0.000727273,0.017454546,0.007272727,0.002909091,0.051636364,0.887272727,0.492363636,1
West,Pacific,OR,41,71,41071,Yamhill County,2016,1,4,0.115,4.120955699,52903,0.739181747,0.554110281,0.065765408,0.205,0.297456953,0.19428066,7.8,0.002977653,335.8349835,101758,0.232925175,0.008205743,0.019566029,0.017787299,0.002250437,0.15703925,0.779358871,0.500776352,0.226034095
West,Pacific,OR,41,0,41000,Oregon,2016,,4.1,0.126,4.649386793,51088,0.69704425,0.670775405,0.069491381,0.213,0.312384915,0.204363663,7.3,0.003551675,281.5572654,3970239,0.216113438,0.017857615,0.017843258,0.042696926,0.004246848,0.125128235,0.770366217,0.505294266,0.189683624
West,Pacific,OR,41,1,41001,Baker County,2016,1,4.1,0.121,4.646282749,38966,0.606,0.604828463,0.085434589,0.292,0.31654907,0.184452297,6,0.002490815,401.475,16059,0.194096768,0.005417523,0.013450402,0.006102497,0.000684974,0.038856716,0.915685908,0.494862694,0.4100657
West,Pacific,OR,41,3,41003,Benton County,2016,1,4,0.117,6.474075406,54089,0.752819355,0.816652781,0.053175541,0.13,0.191850942,0.220447761,7.1,0.006256082,159.8444444,86316,0.168752027,0.010079244,0.009071319,0.059513879,0.00258353,0.070311414,0.820716901,0.498598174,0.187639491
West,Pacific,OR,41,5,41005,Clackamas County,2016,1,3.5,0.1,4.138286147,65555,0.742693508,0.699478779,0.062840985,0.126,0.258374305,0.190545154,8,0.002002674,499.3324905,394972,0.222210688,0.008567696,0.010512138,0.042246033,0.002782476,0.083535035,0.830567736,0.507972717,0.180785761
West,Pacific,OR,41,7,41007,Clatsop County,2016,1,4,0.114,4.212553628,45132,0.7071875,0.630212616,0.066508445,0.227,0.33821116,0.224690574,6.7,0.001921332,520.4722222,37474,0.19573571,0.006884773,0.013129103,0.015984416,0.00309548,0.080936116,0.861210439,0.50635107,0.389724345
West,Pacific,OR,41,9,41009,Columbia County,2016,1,3.8,0.111,4.288420871,57517,0.724310873,0.572022521,0.084014312,0.168,0.285676393,0.150052466,7.6,0.001941002,515.1979167,49459,0.223599345,0.005560161,0.014415981,0.010453103,0.002486908,0.046381852,0.893002285,0.502598112,0.436120849
West,Pacific,OR,41,11,41011,Coos County,2016,1,4.2,0.123,4.418185056,39956,0.602365672,0.536982601,0.091546078,0.301,0.343661723,0.17184265,6.9,0.002144858,466.2313433,62475,0.184713886,0.004897959,0.028779512,0.012276911,0.002304922,0.060456183,0.858983593,0.506938776,0.383531875
West,Pacific,OR,41,45,41045,Malheur County,2016,1,4.4,0.133,5.151243433,35094,0.682316456,0.499112801,0.081968562,0.383,0.321334039,0.195855945,7.3,0.00316216,316.2395833,30359,0.25178695,0.011923976,0.02042228,0.017754208,0.00197635,0.330610363,0.616884614,0.454560427,0.484175901
West,Pacific,OR,41,41,41041,Lincoln County,2016,1,4.2,0.121,4.25145098,40226,0.67,0.514479292,0.079580088,0.303,0.35815921,0.195104563,7.1,0.002564324,389.9663866,46406,0.170107314,0.005602724,0.040231867,0.013338792,0.001917855,0.084967461,0.833362065,0.513662027,0.375896077
West,Pacific,OR,41,43,41043,Linn County,2016,1,4.2,0.121,4.235050907,44358,0.512537646,0.628065583,0.083672714,0.268,0.344527453,0.171883765,6.7,0.001122692,890.7164179,119356,0.231726935,0.004809142,0.015382553,0.01121854,0.001751064,0.083556755,0.862252421,0.505219679,0.31638268
West,Pacific,OR,41,17,41017,Deschutes County,2016,1,3.8,0.112,4.418456208,52387,0.705674732,0.696972619,0.07890541,0.178,0.28862607,0.228901644,7.2,0.003251403,307.5595668,170388,0.213360096,0.004014367,0.011168627,0.010992558,0.001561143,0.077963237,0.878676902,0.507494659,0.276435495
West,Pacific,OR,41,19,41019,Douglas County,2016,1,4.1,0.121,4.289195553,41504,0.686733177,0.593947668,0.094157019,0.285,0.346129763,0.171245421,6.2,0.001850952,540.2626263,106972,0.195228658,0.003655162,0.020014583,0.010843959,0.001561156,0.052424934,0.887007815,0.506506376,0.411778911
West,Pacific,OR,41,21,41021,Gilliam County,2016,1,3.6,0.104,3.599810663,51978,,0.607669617,0.079667063,0.201,0.335877863,0.122905028,5.8,0.001035197,966,1932,0.197722567,0.002070393,0.013975155,0.00621118,0.007246377,0.064699793,0.89078675,0.498964803,1
West,Pacific,OR,41,15,41015,Curry County,2016,1,3.9,0.115,4.347687576,40524,0.653744493,0.540875527,0.103567319,0.253,0.482132565,0.212693798,6.9,0.001656593,603.6486487,22335,0.154645176,0.003671368,0.023147526,0.009626147,0.001029774,0.065413029,0.870606671,0.506872621,0.387318905
West,Pacific,OR,41,47,41047,Marion County,2016,1,4,0.12,4.115940668,48554,0.71362467,0.538166438,0.074868851,0.251,0.349374445,0.217884743,7.6,0.002719941,367.6550169,326110,0.25429763,0.01033087,0.025522063,0.022627334,0.009202416,0.256867315,0.668998191,0.501438165,0.13093694
West,Pacific,OR,41,23,41023,Grant County,2016,1,4.1,0.119,4.82195301,41304,,0.634235552,0.107692308,0.271,0.269315673,0.134814815,5.4,0.001392758,718,7180,0.184401114,0.002089137,0.013649025,0.006406685,0.001671309,0.034122563,0.921030641,0.505153203,1
West,Pacific,OR,41,25,41025,Harney County,2016,1,4.4,0.13,3.834787926,36340,0.669594595,0.652702703,0.098321343,0.316,0.202079272,0.144427002,5.8,0.003087286,323.9090909,7126,0.202778557,0.00477126,0.038871737,0.004490598,0.000140331,0.048554589,0.878332866,0.49410609,0.443411479
West,Pacific,OR,41,27,41027,Hood River County,2016,1,3.8,0.111,3.933211272,54063,0.8,0.574274429,0.054691957,0.201,0.309345965,0.166978193,8.8,0.002403321,416.0909091,22885,0.249814289,0.003146166,0.011492244,0.015119074,0.002447018,0.309416649,0.644221106,0.49919161,0.521748859
West,Pacific,OR,41,29,41029,Jackson County,2016,1,4.1,0.12,4.474282422,44835,0.681282645,0.61067086,0.086052068,0.259,0.395568031,0.237855344,7.1,0.002529876,395.2763158,210287,0.20957073,0.006885828,0.015464579,0.013819209,0.003300252,0.120421139,0.821263321,0.513502975,0.200525575
West,Pacific,OR,41,31,41031,Jefferson County,2016,1,4.3,0.13,3.723399366,42753,0.707217573,0.497215593,0.090241567,0.322,0.458217011,0.181761399,6.6,0.001261716,792.5714286,22192,0.241483417,0.006624009,0.190248738,0.009327686,0.002613554,0.196332012,0.602244052,0.48138969,0.63121547
West,Pacific,OR,41,33,41033,Josephine County,2016,1,4.1,0.126,4.566869392,37230,0.685752401,0.577255871,0.096431283,0.333,0.352705287,0.255418182,6.6,0.005179488,193.0692841,83599,0.195576502,0.004545509,0.015418845,0.009713035,0.002129212,0.070012799,0.87599134,0.511513296,0.449639114
West,Pacific,OR,41,35,41035,Klamath County,2016,1,4.3,0.125,4.589088157,39234,0.463540446,0.598624166,0.096619876,0.291,0.353410792,0.195891152,6.1,0.00242915,411.6666667,65455,0.214926285,0.00714995,0.046627454,0.010297151,0.001909709,0.118921396,0.794347262,0.501015965,0.375805966
West,Pacific,OR,41,37,41037,Lake County,2016,1,4.1,0.121,3.932799713,40328,,0.591277259,0.097955707,0.283,0.129470672,0.166900421,4.9,0.001275836,783.8,7838,0.184868589,0.005996428,0.022327124,0.010589436,0.001403419,0.07833631,0.856723654,0.469124777,0.633312223
West,Pacific,OR,41,13,41013,Crook County,2016,1,4.2,0.126,4.118384484,38155,0.38,0.468583353,0.100718629,0.272,0.290830946,0.203544883,6.8,0.003524145,283.7567568,20998,0.193589866,0.002285932,0.015620535,0.007095914,0.000714354,0.07429279,0.885893895,0.50638156,0.480169702
West,Pacific,OR,41,49,41049,Morrow County,2016,1,4,0.118,3.773421235,51839,0.742397661,0.364364746,0.070721612,0.223,0.308106397,0.182058048,7.5,0.002860463,349.59375,11187,0.280057209,0.004916421,0.018056673,0.00670421,0.003128631,0.351390006,0.606149996,0.487530169,0.458695069
West,Pacific,OR,41,51,41051,Multnomah County,2016,1,4,0.114,5.068168744,53519,0.670991304,0.751668445,0.060563112,0.232,0.335386196,0.224728722,7.2,0.006056299,165.1173469,776712,0.197508214,0.052970728,0.014870377,0.072248144,0.006472154,0.112035092,0.713357074,0.505585082,0.013422472
West,Pacific,OR,41,39,41039,Lane County,2016,1,3.9,0.12,4.991050562,44976,0.653066013,0.687688848,0.070693064,0.201,0.340188568,0.213576216,7,0.00629575,158.8373227,358337,0.190918046,0.009312463,0.014318923,0.028827612,0.002595322,0.08282985,0.831156146,0.509015257,0.175229945
West,Mountain,UT,49,5,49005,Cache County,2016,1,3.4,0.101,3.857269954,51735,0.876595681,0.725239617,0.032108534,0.128,0.131310901,0.155669079,6.8,0.001343552,744.2955975,118343,0.311011213,0.00610936,0.009835816,0.025713392,0.005146059,0.104653423,0.841570689,0.501178777,0.156875799
West,Mountain,UT,49,7,49007,Carbon County,2016,1,3.4,0.1,4.755590706,47340,0.947655172,0.632596135,0.051718193,0.19,0.231347289,0.12628866,6.8,0.001500484,666.4516129,20660,0.268538238,0.006679574,0.015585673,0.006921588,0.001645692,0.131461762,0.832042594,0.503097774,0.337148998
West,Mountain,UT,49,13,49013,Duchesne County,2016,1,3.4,0.094,4.004497986,61976,0.86,0.546785361,0.035930015,0.122,0.189700636,0.115750916,7.4,0.001128557,886.0869565,20380,0.342639843,0.003778214,0.045534838,0.005201178,0.003876349,0.080569186,0.852257115,0.489450442,0.682108884
West,Mountain,UT,49,15,49015,Emery County,2016,1,3.4,0.099,3.025130594,49709,0.925,0.644382911,0.052243659,0.172,0.18122594,0.087671233,6.7,0.000752516,1328.875,10631,0.309848556,0.003574452,0.009406453,0.004609162,0.001222839,0.062552911,0.913742828,0.491957483,0.736424927
West,Mountain,UT,49,17,49017,Garfield County,2016,1,3.6,0.107,3.888926846,45666,0.875,0.612440191,0.086206897,0.18,0.201228879,0.137844612,6.3,0.000995223,1004.8,5024,0.253383758,0.003383758,0.02388535,0.010549363,0.00258758,0.055931529,0.899482484,0.478105096,1
West,Mountain,UT,49,19,49019,Grand County,2016,1,3.6,0.108,3.791044776,43344,0.775,0.55610687,0.06237534,0.218,0.343108504,0.161246613,6.7,0.002121116,471.45,9429,0.227065436,0.005302789,0.043694984,0.010287411,0.000636335,0.100116661,0.832219748,0.501113586,0.253875339
West,Mountain,UT,49,21,49021,Iron County,2016,1,3.7,0.112,4.536753224,43615,0.813692098,0.723816421,0.044761905,0.256,0.201421114,0.193933527,6,0.002390573,418.3097345,47269,0.292369206,0.005965855,0.025153906,0.009519981,0.00391377,0.082823838,0.86299689,0.500158666,0.2255486
West,Mountain,UT,49,0,49000,Utah,2016,,3.4,0.101,3.918623482,60943,0.828985979,0.691239479,0.037843458,0.134,0.185671852,0.159625373,7.5,0.002389818,418.4419167,2942902,0.307218861,0.01055115,0.015138459,0.023924344,0.00986985,0.135498906,0.793438246,0.497179994,0.094175409
West,Mountain,UT,49,1,49001,Beaver County,2016,1,3.3,0.095,4.520237812,50818,0.825,0.578367876,0.039420485,0.13,0.12906221,0.138349515,7.6,0.000773874,1292.2,6461,0.322705464,0.002476397,0.019501625,0.013001083,0.004798019,0.108651912,0.852963938,0.487231079,0.565243627
West,Mountain,UT,49,3,49003,Box Elder County,2016,1,3.3,0.096,3.386378843,56313,0.85,0.58164152,0.038502356,0.151,0.185446712,0.092150171,7.7,0.002950425,338.9342105,51518,0.327555418,0.003435692,0.012034629,0.009957685,0.001921658,0.090900268,0.872413525,0.494429132,0.310995498
West,Mountain,UT,49,9,49009,Daggett County,2016,0,3,0.087,5.103668262,53006,,0.59375,0.041860465,0.109,0.098360656,0.069565217,4.4,,,1117,0.230080573,0.003581021,0.014324082,0.005371531,0.000895255,0.042076992,0.930170099,0.441360788,1
West,Mountain,UT,49,11,49011,Davis County,2016,1,3,0.086,3.317827072,70797,0.896266068,0.770556985,0.03559956,0.083,0.164948068,0.115241636,7.9,0.001449838,689.7322176,329692,0.33346578,0.012335756,0.006694127,0.019773,0.007067202,0.090548148,0.847072419,0.496308676,0.009194757
West,Mountain,UT,49,29,49029,Morgan County,2016,1,2.9,0.086,3.04546997,82597,0.925,0.731390135,0.033573142,0.048,0.090398652,0.106951872,8.7,9.43E-05,10608,10608,0.353601056,0.00245098,0.003959276,0.006975867,0.000942685,0.026866516,0.952677225,0.491233032,0.628471856
West,Mountain,UT,49,31,49031,Piute County,2016,0,3.9,0.117,4.887304728,37730,,0.44111349,0.067099567,0.341,0.2,0.098214286,3.3,0.004043127,247.3333333,1484,0.257412399,0.002021563,0.010107817,0.005390836,0.001347709,0.077493262,0.902291105,0.484501348,1
West,Mountain,UT,49,23,49023,Juab County,2016,1,3.4,0.101,3.41840708,55204,0.910810811,0.589945012,0.040481628,0.153,0.2265625,0.157377049,6.5,0.00562655,177.7288136,10486,0.35065802,0.003051688,0.010490177,0.003909975,0.001907305,0.046538242,0.926664124,0.489128362,0.434706227
West,Mountain,UT,49,25,49025,Kane County,2016,1,3.3,0.096,3.392707494,48456,0.925,0.730191257,0.045797263,0.167,0.190116279,0.132398754,6.3,0.00110284,906.75,7254,0.228701406,0.003859939,0.017231872,0.004824924,0.00055142,0.045078577,0.916046319,0.500413565,0.549192983
West,Mountain,UT,49,27,49027,Millard County,2016,1,3.4,0.1,3.7673471,52623,0.9,0.598634294,0.035280413,0.183,0.207114026,0.133657351,6.8,0.000951928,1050.5,12606,0.314056798,0.002379819,0.019514517,0.008726004,0.002300492,0.127637633,0.841186737,0.490322069,0.739422539
West,Mountain,UT,49,51,49051,Wasatch County,2016,1,3.3,0.09,3.501125883,65207,0.9,0.686925795,0.036568103,0.098,0.157077303,0.179782904,8.2,0.000865988,1154.75,27714,0.328967309,0.002886628,0.008407303,0.011582594,0.00176806,0.128527098,0.842245796,0.486072021,0.268508287
West,Mountain,UT,49,53,49053,Washington County,2016,1,3.4,0.106,3.74489151,50169,0.860756438,0.670741965,0.043157279,0.181,0.195510047,0.190327781,6.8,0.001829573,546.5755396,151948,0.283314029,0.005482139,0.017222997,0.008581883,0.008884618,0.09980388,0.85205465,0.505297865,0.152134091
West,Mountain,UT,49,55,49055,Wayne County,2016,1,3.4,0.098,4.262906355,42366,,0.645655877,0.093795094,0.229,0.185279188,0.162436548,5.6,0.004039662,247.5454546,2723,0.271391847,0.001468968,0.009915534,0.008446566,0.002570694,0.048475946,0.922511935,0.491737055,1
West,Mountain,UT,49,57,49057,Weber County,2016,1,3.5,0.102,3.728918878,59293,0.796491696,0.599099571,0.043357029,0.154,0.237617446,0.134987437,7.5,0.001613473,619.7809278,240475,0.291772534,0.012263229,0.012454517,0.015128392,0.003268531,0.177070382,0.770554112,0.498097515,0.058009998
West,Mountain,UT,49,33,49033,Rich County,2016,0,3.4,0.099,4.298799218,56772,,0.661469933,0.036926148,0.141,0.206451613,0.133802817,4.9,0.00043611,2293,2293,0.296990842,0.002616659,0.008286088,0.003052769,0.00043611,0.04579154,0.932402966,0.487134758,1
West,Mountain,UT,49,35,49035,Salt Lake County,2016,1,3.5,0.102,4.020789493,62536,0.77799871,0.669728962,0.036658697,0.151,0.22594812,0.176252048,7.8,0.003430298,291.5198932,1091742,0.283316938,0.015795857,0.01335114,0.039209813,0.016169571,0.177965124,0.726438115,0.498078301,0.009033123
West,Mountain,UT,49,37,49037,San Juan County,2016,1,4.6,0.146,6.625472292,40590,0.81,0.55063478,0.074991094,0.305,0.337071778,0.246987952,4,0.000917973,1089.357143,15251,0.321814963,0.00373746,0.466264507,0.006622517,0.000917973,0.050554062,0.466198938,0.502196577,0.778651838
West,Mountain,UT,49,39,49039,Sanpete County,2016,1,3.4,0.104,3.883893977,44644,0.817262693,0.614387157,0.045405308,0.198,0.195914697,0.124115756,7.4,0.006707167,149.0942408,28477,0.275555712,0.007655301,0.016539664,0.008357622,0.006391123,0.097411947,0.859395302,0.476840959,0.409280426
West,Mountain,UT,49,41,49041,Sevier County,2016,1,3.4,0.103,4.314622642,48622,0.81,0.584077985,0.044729468,0.17,0.168025078,0.129304287,7.7,0.001925577,519.325,20773,0.302122948,0.002262552,0.014826939,0.004284408,0.00163674,0.049342897,0.922543687,0.491022,0.647149313
West,Mountain,UT,49,43,49043,Summit County,2016,1,2.7,0.083,4.260070223,92560,0.884962894,0.719679519,0.033572187,0.079,0.172192619,0.15257422,8.1,0.001534331,651.75,39105,0.26224268,0.004398415,0.005600307,0.016800921,0.001738908,0.116123258,0.847052807,0.488607595,0.39199978
West,Mountain,UT,49,45,49045,Tooele County,2016,1,3.3,0.092,3.295057958,64193,0.91,0.624507787,0.047421397,0.105,0.191831683,0.104829857,7.5,0.000974058,1026.633333,61598,0.34493003,0.007613884,0.012922498,0.00839313,0.004837819,0.118283061,0.836780415,0.495210884,0.177007111
West,Mountain,UT,49,47,49047,Uintah County,2016,1,3.4,0.096,3.861719565,65489,0.710561798,0.526657729,0.035350998,0.113,0.174458083,0.14240073,7.6,0.001057857,945.3076923,36867,0.338161499,0.004421298,0.077332031,0.005316408,0.004801042,0.080261481,0.81959476,0.491143841,0.468485332
West,Mountain,UT,49,49,49049,Utah County,2016,1,3.1,0.093,3.786220835,60957,0.85343605,0.779832586,0.034831808,0.11,0.116735334,0.176070797,7.3,0.001959093,510.4404004,560974,0.348688175,0.005526103,0.008175067,0.01636083,0.00884533,0.112144235,0.83307426,0.496361685,0.033269837
West,Pacific,WA,53,77,53077,Yakima County,2016,1,3.9,0.125,4.237651398,44342,0.718767475,0.40656848,0.089240517,0.303,0.396415076,0.20564922,8,0.002200358,454.4715596,247687,0.298324095,0.007949549,0.060427071,0.014550622,0.00233359,0.476920468,0.449680444,0.499230884,0.23519206
West,Pacific,WA,53,75,53075,Whitman County,2016,1,3.9,0.122,7.687135506,41837,0.829968454,0.84460866,0.055034226,0.167,0.204944412,0.260273973,5.9,0.001366733,731.671875,46827,0.152177163,0.021846371,0.007004506,0.077455314,0.003032439,0.056057403,0.803361309,0.488948684,0.275303734
West,Pacific,WA,53,69,53069,Wahkiakum County,2016,1,4,0.116,4.054629789,51022,,0.469153515,0.099337748,0.267,0.413740458,0.123529412,5.1,0.002950578,338.9166667,4067,0.173346447,0.003196459,0.014998771,0.010081141,0.002458815,0.034423408,0.907548562,0.504548808,1
West,Pacific,WA,53,71,53071,Walla Walla County,2016,1,3.7,0.109,4.659530106,49819,0.764756944,0.635718891,0.065165919,0.208,0.293529681,0.166550361,7.4,0.002172315,460.3384615,59844,0.21741528,0.018030212,0.013585322,0.016743533,0.003041241,0.212034623,0.72481786,0.491210481,0.171245811
West,Pacific,WA,53,73,53073,Whatcom County,2016,1,3.6,0.108,4.741941664,53733,0.768263889,0.710092914,0.066446129,0.177,0.270617876,0.203104297,7.2,0.003575697,279.6657718,208351,0.201952474,0.009891961,0.03231566,0.042610787,0.002884555,0.089445215,0.799497003,0.503827675,0.258735209
West,Pacific,WA,53,0,53000,Washington,2016,,3.7,0.111,4.482041883,61358,0.784658039,0.68293293,0.06244596,0.175,0.289648822,0.181441186,7.5,0.002520417,396.7597483,7061530,0.22696512,0.037166167,0.01882524,0.081589542,0.007078636,0.12161373,0.703852281,0.500117538,0.159515893
West,Pacific,WA,53,1,53001,Adams County,2016,1,4,0.124,3.806767587,47423,0.766795775,0.370905997,0.077688078,0.271,0.294625284,0.207167832,8,0.001355649,737.6538462,19179,0.352520987,0.003493404,0.050002607,0.014755722,0.000729965,0.61958392,0.35591011,0.491266489,0.4015912
West,Pacific,WA,53,3,53003,Asotin County,2016,1,3.7,0.111,4.420698069,44055,0.704365672,0.636798337,0.059784284,0.242,0.365451389,0.122719735,7.3,0.002118167,472.106383,22189,0.209968904,0.005768624,0.016043986,0.008607869,0.001622426,0.036053901,0.913065032,0.518319888,0.066549508
West,Pacific,WA,53,5,53005,Benton County,2016,1,3.6,0.105,4.484169642,58750,0.776183009,0.656235847,0.076586287,0.213,0.299293009,0.127899784,7.9,0.001496091,668.4086022,186486,0.266620551,0.013475542,0.012558584,0.029707324,0.002064498,0.204272707,0.722713769,0.498289416,0.105710225
West,Pacific,WA,53,7,53007,Chelan County,2016,1,3.5,0.106,4.38323001,49174,0.722089826,0.472163371,0.063549805,0.202,0.265921974,0.164140481,7.9,0.00182335,548.4411765,74588,0.24235802,0.00510806,0.018287124,0.011650668,0.002346222,0.274132568,0.686182764,0.501488175,0.272245456
West,Pacific,WA,53,9,53009,Clallam County,2016,1,3.6,0.108,4.177216995,47185,0.757652905,0.600889383,0.085972011,0.262,0.365021134,0.16097166,7,0.002227876,448.8580247,72715,0.176524789,0.009062779,0.055861927,0.017231658,0.001705288,0.058158564,0.834738362,0.503431204,0.354531959
West,Pacific,WA,53,11,53011,Clark County,2016,1,3.6,0.102,3.876333848,61747,0.800715467,0.643698028,0.078522227,0.136,0.271356963,0.172986455,7.3,0.002281556,438.2973761,451008,0.252348074,0.019451983,0.011090712,0.046247517,0.008084114,0.086716865,0.799870512,0.504501029,0.137684754
West,Pacific,WA,53,13,53013,Columbia County,2016,1,3.8,0.114,4.323408052,45465,,0.707250342,0.077097506,0.257,0.301745636,0.12244898,6.5,0.001756587,569.2857143,3985,0.1902133,0.005520703,0.016060226,0.006775408,0.003262233,0.062986198,0.889585947,0.500376412,0.342569887
West,Pacific,WA,53,15,53015,Cowlitz County,2016,1,3.9,0.113,4.602711373,44235,0.802671233,0.578609222,0.083931166,0.268,0.355446252,0.186594431,6.5,0.001791781,558.1038251,102133,0.22928926,0.007343366,0.019474607,0.016214152,0.003280037,0.084184348,0.847483184,0.504156345,0.286514989
West,Pacific,WA,53,17,53017,Douglas County,2016,1,3.7,0.112,3.543856974,51151,0.768882253,0.506840598,0.07199917,0.244,0.316024459,0.166488794,7.2,0.0003266,3061.846154,39804,0.261933474,0.003718219,0.020349714,0.011003919,0.002487187,0.303612702,0.658049442,0.495502965,0.26595717
West,Pacific,WA,53,19,53019,Ferry County,2016,1,4.3,0.131,5.401170351,39992,,0.576923077,0.117004049,0.291,0.404795487,0.16,4.8,0.002347724,425.9444444,7667,0.185600626,0.005478023,0.168775271,0.009260467,0.001695579,0.041737316,0.737837485,0.482718143,1
West,Pacific,WA,53,21,53021,Franklin County,2016,1,3.8,0.115,4.1069399,55006,0.720416667,0.426194419,0.084654009,0.249,0.350609864,0.215583279,7.6,0.001024952,975.6555556,87809,0.334692344,0.020145999,0.014041841,0.021296223,0.004168138,0.518534547,0.421061622,0.480702434,0.133336745
West,Pacific,WA,53,23,53023,Garfield County,2016,1,3.7,0.108,3.354347224,46404,,0.68,0.067778936,0.207,0.228571429,0.105,4.4,0.000451467,2215,2215,0.198645598,0.000451467,0.004063205,0.018510158,0,0.045146727,0.918284424,0.509255079,1
West,Pacific,WA,53,25,53025,Grant County,2016,1,3.8,0.117,4.074914057,50388,0.730989946,0.444748858,0.076528555,0.209,0.271750883,0.170297688,7.5,0.001503001,665.3357143,93147,0.301952827,0.008652989,0.020870237,0.011455012,0.001535208,0.399003725,0.557001299,0.494744866,0.387488779
West,Pacific,WA,53,27,53027,Grays Harbor County,2016,1,3.9,0.115,4.398970466,43205,0.670930087,0.54049275,0.103608041,0.286,0.40022706,0.17039957,6.7,0.001242622,804.75,70818,0.210807987,0.012539185,0.054138778,0.014812618,0.003290124,0.098167133,0.798328109,0.486768901,0.401129167
West,Pacific,WA,53,29,53029,Island County,2016,1,3.6,0.098,3.910049243,59358,0.801162975,0.690460043,0.068691205,0.154,0.226383418,0.160138596,7.5,0.002623778,381.1298077,79275,0.188609272,0.026124251,0.010507726,0.048325449,0.005058341,0.070905077,0.805777357,0.501318196,0.468957787
West,Pacific,WA,53,31,53031,Jefferson County,2016,1,3.5,0.102,4.582418715,50964,0.748411017,0.676767677,0.082168459,0.245,0.282195122,0.198519041,7,0.002745799,364.1927711,30228,0.134014821,0.009792246,0.022396454,0.018294297,0.002381898,0.036588593,0.883849411,0.506947201,0.574685324
West,Pacific,WA,53,33,53033,King County,2016,1,3,0.09,4.718033974,75738,0.783608564,0.782150797,0.046017005,0.136,0.252442702,0.187777366,7.9,0.002938508,340.3087369,2079967,0.209603806,0.063503892,0.010617476,0.163677597,0.008355421,0.094181302,0.623945476,0.500316592,0.032071473
West,Pacific,WA,53,35,53035,Kitsap County,2016,1,3.4,0.098,3.971118002,61898,0.814280329,0.710869739,0.062952947,0.144,0.275400871,0.161922801,7.5,0.002226742,449.0865724,254183,0.208664624,0.026956956,0.017853279,0.053607047,0.009764618,0.072144872,0.777026788,0.491020249,0.167417265
West,Pacific,WA,53,37,53037,Kittitas County,2016,1,3.8,0.114,5.49415703,48127,0.767800546,0.67059594,0.071189322,0.187,0.258707791,0.246060606,6.3,0.001293448,773.1272727,42522,0.181106251,0.010041861,0.012511171,0.023282066,0.001998965,0.088283712,0.842316918,0.497177931,0.400562141
West,Pacific,WA,53,39,53039,Klickitat County,2016,1,3.7,0.11,3.424642749,49348,0.810644531,0.600778547,0.083221891,0.226,0.340023068,0.1880651,6.8,0.001342218,745.0357143,20861,0.204544365,0.003739035,0.027946887,0.007669815,0.002061263,0.123100523,0.81870476,0.49436748,0.602126194
